time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,Revised,67,1574,23.5,6,9,15,22.4,7,10.4,x,x,55,-52.875,-0.96,-1.29,-0.64
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,Revised,67,1489.75,22.2,12,17.9,20,29.9,11,16.4,x,x,58,-82.949,-1.43,-1.75,-1.11
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,Revised,33,1047.5,31.7,10,30.3,13,39.4,7,21.2,x,x,29,-28.218,-0.97,-1.42,-0.53
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,Revised,81,1223.5,15.1,c,c,12,14.8,13,16,x,x,66,-91.722,-1.39,-1.69,-1.09
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,Revised,84,1159,13.8,c,c,13,15.5,7,8.3,x,x,76,-122.223,-1.61,-1.88,-1.33
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,Revised,116,2860,24.7,19,16.4,31,26.7,29,25,x,x,102,-70.618,-0.69,-0.93,-0.45
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,Revised,69,1486.75,21.5,8,11.6,19,27.5,10,14.5,x,x,54,-50.258,-0.93,-1.26,-0.6
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,Revised,62,1610,26,10,16.1,18,29,17,27.4,x,x,57,-48.912,-0.86,-1.18,-0.54
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,Revised,58,1306.75,22.5,10,17.2,17,29.3,11,19,x,x,46,-40.339,-0.88,-1.23,-0.52
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,Revised,44,1099,25,7,15.9,11,25,c,c,x,x,37,-29.055,-0.79,-1.18,-0.39
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,Revised,60,1629.25,27.2,10,16.7,17,28.3,8,13.3,x,x,53,-57.36,-1.08,-1.41,-0.75
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,Revised,27,264,9.8,c,c,c,c,0,0,x,x,23,-35.007,-1.52,-2.02,-1.02
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,Revised,50,908.75,18.2,6,12,9,18,6,12,x,x,47,-58.342,-1.24,-1.59,-0.89
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,Revised,86,2165,25.2,14,16.3,24,27.9,20,23.3,x,x,67,-28.376,-0.42,-0.72,-0.13
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,Revised,65,1419,21.8,6,9.2,17,26.2,13,20,x,x,60,-68.7,-1.15,-1.46,-0.83
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,Revised,111,2164.5,19.5,11,9.9,21,18.9,15,13.5,x,x,95,-111.082,-1.17,-1.42,-0.92
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,Revised,77,1533.25,19.9,8,10.4,18,23.4,14,18.2,x,x,63,-67.822,-1.08,-1.38,-0.77
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,Revised,48,445,9.3,c,c,c,c,c,c,x,x,43,-67.635,-1.57,-1.94,-1.21
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,Revised,73,1373.25,18.8,9,12.3,17,23.3,13,17.8,x,x,60,-81.652,-1.36,-1.67,-1.05
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,Revised,75,2181.75,29.1,14,18.7,27,36,20,26.7,x,x,60,-13.628,-0.23,-0.54,0.08
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,Revised,48,1146.75,23.9,c,c,10,20.8,9,18.8,x,x,44,-40.456,-0.92,-1.28,-0.56
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,Revised,64,1085,17,7,10.9,15,23.4,8,12.5,x,x,57,-69.049,-1.21,-1.53,-0.89
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,Revised,63,892.25,14.2,c,c,11,17.5,c,c,x,x,54,-76.908,-1.42,-1.75,-1.1
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,Revised,19,466.5,24.6,c,c,7,36.8,c,c,x,x,17,-16.992,-1,-1.58,-0.41
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,Revised,47,1307.75,27.8,10,21.3,20,42.6,12,25.5,x,x,34,-5.769,-0.17,-0.58,0.24
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,Revised,69,1236.5,17.9,8,11.6,15,21.7,7,10.1,x,x,62,-72.656,-1.17,-1.48,-0.87
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,Revised,15,200,13.3,c,c,c,c,c,c,x,x,14,-22.907,-1.64,-2.28,-0.99
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,Revised,75,1327,17.7,9,12,16,21.3,c,c,x,x,61,-98.662,-1.62,-1.93,-1.31
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,Revised,65,1628,25,7,10.8,17,26.2,10,15.4,x,x,59,-48.904,-0.83,-1.14,-0.52
201617,Academic year,National,E92000001,England,,,,,,CLA 12 months at 31 March,Revised,5060,96869.76,19.1,370,7.3,880,17.3,x,x,x,x,3850,-3585.265,-0.93,-0.97,-0.89
201617,Academic year,Regional,E92000001,England,E12000001,North East,,,,CLA 12 months at 31 March,Revised,330,6633.25,20.1,20,5.5,50,15.5,x,x,x,x,300,-362.543,-1.22,-1.36,-1.08
201617,Academic year,Regional,E92000001,England,E12000002,North West,,,,CLA 12 months at 31 March,Revised,810,15512.75,19.1,50,6.6,140,16.7,x,x,x,x,680,-842.06,-1.24,-1.33,-1.15
201617,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA 12 months at 31 March,Revised,460,9251.5,20.2,40,8.3,90,18.8,x,x,x,x,380,-341.182,-0.89,-1.01,-0.77
201617,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA 12 months at 31 March,Revised,370,7447,20.2,30,7.6,70,19,x,x,x,x,290,c,-0.83,-0.98,-0.69
201617,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA 12 months at 31 March,Revised,610,12915,21.3,50,7.6,120,19.6,x,x,x,x,480,-371.33,-0.78,-0.89,-0.67
201617,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CLA 12 months at 31 March,Revised,480,9566.75,19.9,40,7.3,80,17,x,x,x,x,370,-300.077,-0.8,-0.93,-0.68
201617,Academic year,Regional,E92000001,England,E12000007,London,,,,CLA 12 months at 31 March,Revised,750,14011.13,18.7,70,9.5,150,20.3,x,x,x,x,490,-406.116,-0.82,-0.93,-0.71
201617,Academic year,Regional,E92000001,England,E12000008,South East,,,,CLA 12 months at 31 March,Revised,710,12860.88,18.1,50,7,110,15.6,x,x,x,x,530,-499.274,-0.93,-1.04,-0.83
201617,Academic year,Regional,E92000001,England,E12000009,South West,,,,CLA 12 months at 31 March,Revised,400,7192,18.1,30,7.1,60,16.1,x,x,x,x,320,-368.579,-1.16,-1.29,-1.02
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CLA 12 months at 31 March,Revised,300,6123.88,20.5,30,11,70,22.1,x,x,x,x,210,c,-0.94,-1.1,-0.77
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CLA 12 months at 31 March,Revised,450,7887.25,17.5,40,8.4,90,19.1,x,x,x,x,280,c,-0.73,-0.88,-0.59
201617,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,Revised,41,899.25,21.9,c,c,7,17.1,x,x,x,x,37,-27.077,-0.73,-1.13,-0.34
201617,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,Revised,15,158.25,10.6,c,c,c,c,x,x,x,x,11,-17.706,-1.61,-2.34,-0.88
201617,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,Revised,25,470.75,18.8,c,c,c,c,x,x,x,x,22,-31.181,-1.42,-1.93,-0.9
201617,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,Revised,14,358,25.6,c,c,c,c,x,x,x,x,13,-9.049,-0.7,-1.36,-0.03
201617,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA 12 months at 31 March,Revised,30,489.5,16.3,c,c,c,c,x,x,x,x,24,-31.514,-1.31,-1.81,-0.82
201617,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CLA 12 months at 31 March,Revised,53,1192,22.5,c,c,12,22.6,x,x,x,x,47,-51.969,-1.11,-1.46,-0.75
201617,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CLA 12 months at 31 March,Revised,26,581,22.3,c,c,c,c,x,x,x,x,23,-33.229,-1.44,-1.95,-0.94
201617,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA 12 months at 31 March,Revised,30,590,19.7,c,c,c,c,x,x,x,x,28,-39.418,-1.41,-1.86,-0.95
201617,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA 12 months at 31 March,Revised,14,280.25,20,c,c,c,c,x,x,x,x,13,-18.642,-1.43,-2.1,-0.77
201617,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CLA 12 months at 31 March,Revised,26,413.75,15.9,c,c,0,0,x,x,x,x,25,-42.567,-1.7,-2.18,-1.22
201617,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA 12 months at 31 March,Revised,23,475,20.7,c,c,c,c,x,x,x,x,21,-18.665,-0.89,-1.41,-0.36
201617,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CLA 12 months at 31 March,Revised,33,725.5,22,c,c,c,c,x,x,x,x,32,-41.526,-1.3,-1.72,-0.87
201617,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CLA 12 months at 31 March,Revised,29,504.75,17.4,c,c,c,c,x,x,x,x,24,-35.443,-1.48,-1.97,-0.98
201617,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CLA 12 months at 31 March,Revised,36,515,14.3,c,c,c,c,x,x,x,x,30,-58.032,-1.93,-2.37,-1.49
201617,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CLA 12 months at 31 March,Revised,34,584.5,17.2,c,c,c,c,x,x,x,x,31,-47.882,-1.54,-1.98,-1.11
201617,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CLA 12 months at 31 March,Revised,13,253.5,19.5,c,c,c,c,x,x,x,x,10,-9.779,-0.98,-1.74,-0.22
201617,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CLA 12 months at 31 March,Revised,28,520.25,18.6,c,c,c,c,x,x,x,x,21,-24.263,-1.16,-1.68,-0.63
201617,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CLA 12 months at 31 March,Revised,23,627.75,27.3,c,c,c,c,x,x,x,x,19,-11.871,-0.62,-1.18,-0.07
201617,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CLA 12 months at 31 March,Revised,28,578.5,20.7,c,c,c,c,x,x,x,x,19,-14.687,-0.77,-1.33,-0.22
201617,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CLA 12 months at 31 March,Revised,12,363,30.3,c,c,c,c,x,x,x,x,10,-1.855,-0.19,-0.95,0.58
201617,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CLA 12 months at 31 March,Revised,15,236.25,15.8,c,c,c,c,x,x,x,x,11,-16.428,-1.49,-2.22,-0.77
201617,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CLA 12 months at 31 March,Revised,128,1919.75,15,c,c,16,12.5,x,x,x,x,109,-178.424,-1.64,-1.87,-1.41
201617,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CLA 12 months at 31 March,Revised,67,1302.25,19.4,6,9,12,17.9,x,x,x,x,55,-58.107,-1.06,-1.38,-0.73
201617,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CLA 12 months at 31 March,Revised,70,1638,23.4,6,8.6,14,20,x,x,x,x,59,-46.563,-0.79,-1.1,-0.48
201617,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CLA 12 months at 31 March,Revised,27,590.25,21.9,c,c,8,29.6,x,x,x,x,23,-23.136,-1.01,-1.51,-0.5
201617,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CLA 12 months at 31 March,Revised,32,542.25,16.9,c,c,6,18.8,x,x,x,x,25,-26.739,-1.07,-1.55,-0.59
201617,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CLA 12 months at 31 March,Revised,37,674,18.2,c,c,6,16.2,x,x,x,x,33,-48.925,-1.48,-1.9,-1.06
201617,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CLA 12 months at 31 March,Revised,34,707.5,20.8,c,c,7,20.6,x,x,x,x,32,-30.304,-0.95,-1.37,-0.52
201617,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CLA 12 months at 31 March,Revised,28,513,18.3,c,c,c,c,x,x,x,x,23,-39.088,-1.7,-2.2,-1.2
201617,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CLA 12 months at 31 March,Revised,17,324,19.1,c,c,c,c,x,x,x,x,13,-15.98,-1.23,-1.9,-0.56
201617,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CLA 12 months at 31 March,Revised,32,824.75,25.8,c,c,6,18.8,x,x,x,x,29,-37.545,-1.29,-1.74,-0.85
201617,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CLA 12 months at 31 March,Revised,30,601.5,20.1,c,c,c,c,x,x,x,x,24,-23.719,-0.99,-1.48,-0.5
201617,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CLA 12 months at 31 March,Revised,22,364,16.5,c,c,6,27.3,x,x,x,x,18,-19.659,-1.09,-1.66,-0.52
201617,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CLA 12 months at 31 March,Revised,29,510.25,17.6,c,c,c,c,x,x,x,x,26,-34.344,-1.32,-1.79,-0.85
201617,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CLA 12 months at 31 March,Revised,42,817.75,19.5,c,c,7,16.7,x,x,x,x,35,-39.287,-1.12,-1.53,-0.72
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA 12 months at 31 March,Revised,14,258.75,18.5,c,c,c,c,x,x,x,x,13,-15.459,-1.19,-1.86,-0.52
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,CLA 12 months at 31 March,Revised,64,1249,19.5,c,c,8,12.5,x,x,x,x,53,-51.631,-0.97,-1.31,-0.64
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,CLA 12 months at 31 March,Revised,17,513,30.2,c,c,c,c,x,x,x,x,14,-2.809,-0.2,-0.84,0.44
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,CLA 12 months at 31 March,Revised,45,792,17.6,c,c,7,15.6,x,x,x,x,37,-43.268,-1.17,-1.57,-0.77
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,CLA 12 months at 31 March,Revised,16,436.25,27.3,c,c,8,50,x,x,x,x,15,-9.546,-0.64,-1.26,-0.01
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,CLA 12 months at 31 March,Revised,30,634,21.1,c,c,6,20,x,x,x,x,26,-18.844,-0.72,-1.2,-0.25
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,CLA 12 months at 31 March,Revised,38,707.75,18.6,c,c,c,c,x,x,x,x,32,-34.032,-1.06,-1.49,-0.64
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,CLA 12 months at 31 March,Revised,71,1567.25,22.1,6,8.5,14,19.7,x,x,x,x,64,-46.141,-0.72,-1.02,-0.42
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,CLA 12 months at 31 March,Revised,18,381,21.2,c,c,6,33.3,x,x,x,x,15,-23.028,-1.54,-2.16,-0.91
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,CLA 12 months at 31 March,Revised,9,253,28.1,c,c,c,c,x,x,x,x,9,-4.195,-0.47,-1.27,0.34
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,CLA 12 months at 31 March,Revised,19,285.5,15,c,c,c,c,x,x,x,x,15,-18.794,-1.25,-1.88,-0.63
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,CLA 12 months at 31 March,Revised,29,607.5,20.9,c,c,c,c,x,x,x,x,23,-21.712,-0.94,-1.45,-0.44
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,CLA 12 months at 31 March,Revised,34,577.75,17,c,c,6,17.6,x,x,x,x,28,-31.206,-1.11,-1.57,-0.66
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,CLA 12 months at 31 March,Revised,37,625.25,16.9,c,c,6,16.2,x,x,x,x,24,-4.497,-0.19,-0.68,0.3
201617,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,CLA 12 months at 31 March,Revised,16,363.5,22.7,c,c,c,c,x,x,x,x,16,-16.02,-1,-1.6,-0.4
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,CLA 12 months at 31 March,Revised,24,c,c,c,c,c,c,x,x,x,x,19,-23.404,-1.23,-1.78,-0.68
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,CLA 12 months at 31 March,Revised,41,812,19.8,c,c,7,17.1,x,x,x,x,34,-37.672,-1.11,-1.52,-0.69
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,CLA 12 months at 31 March,Revised,37,776.25,21,6,16.2,8,21.6,x,x,x,x,28,-18.493,-0.66,-1.12,-0.2
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,CLA 12 months at 31 March,Revised,37,704,19,c,c,6,16.2,x,x,x,x,31,-36.389,-1.17,-1.61,-0.74
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,CLA 12 months at 31 March,Revised,63,1277.25,20.3,7,11.1,10,15.9,x,x,x,x,50,-41.715,-0.83,-1.18,-0.49
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,CLA 12 months at 31 March,Revised,58,1038,17.9,c,c,9,15.5,x,x,x,x,38,-19.404,-0.51,-0.9,-0.12
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,CLA 12 months at 31 March,Revised,45,949,21.1,c,c,12,26.7,x,x,x,x,38,-34.332,-0.9,-1.29,-0.51
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,CLA 12 months at 31 March,Revised,62,1463,23.6,7,11.3,13,21,x,x,x,x,51,-32.444,-0.64,-0.97,-0.3
201617,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,CLA 12 months at 31 March,Revised,c,c,c,c,c,c,c,x,x,x,x,c,c,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,CLA 12 months at 31 March,Revised,154,3204,20.8,15,9.7,33,21.4,x,x,x,x,116,-79.288,-0.68,-0.91,-0.46
201617,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,CLA 12 months at 31 March,Revised,47,856,18.2,c,c,9,19.1,x,x,x,x,33,-31.157,-0.94,-1.36,-0.52
