time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,t_pupils,t_no_identified_SEN,t_all_SEN,t_SEN_support,t_statement_or_EHC_plan,t_ASD,t_HI,t_MLD,t_MSI,t_NSA,t_OTH,t_PD,t_PMLD,t_SEMH,t_SLCN,t_SLD,t_SPLD,t_VI,pt_no_identified_SEN,pt_all_SEN,pt_SEN_support,pt_statement_or_EHC_plan,pt_ASD,pt_HI,pt_MLD,pt_MSI,pt_NSA,pt_OTH,pt_PD,pt_PMLD,pt_SEMH,pt_SLCN,pt_SLD,pt_SPLD,pt_VI
201617,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,467,313,154,87,67,15,c,26,0,6,9,7,6,26,14,19,19,c,67,33,18.6,14.3,9.7,c,16.9,0,3.9,5.8,4.5,3.9,16.9,9.1,12.3,12.3,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,856,465,391,230,161,22,c,47,c,7,11,17,15,88,65,41,65,c,54.3,45.7,26.9,18.8,5.6,c,12,c,1.8,2.8,4.3,3.8,22.5,16.6,10.5,16.6,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CINO at 31 March,1680,909,771,302,469,107,c,125,c,25,26,48,26,105,135,59,63,11,54.1,45.9,18,27.9,13.9,c,16.2,c,3.2,3.4,6.2,3.4,13.6,17.5,7.7,8.2,1.4
201617,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,1255,750,505,190,315,56,c,40,c,10,15,32,40,91,82,88,29,c,59.8,40.2,15.1,25.1,11.1,c,7.9,c,2,3,6.3,7.9,18,16.2,17.4,5.7,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,3664,1903,1761,877,884,69,8,345,c,c,36,150,116,388,178,302,101,11,51.9,48.1,23.9,24.1,3.9,0.5,19.6,c,c,2,8.5,6.6,22,10.1,17.1,5.7,0.6
201617,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,499,232,267,113,154,46,0,41,c,0,14,11,14,43,49,34,c,0,46.5,53.5,22.6,30.9,17.2,0,15.4,c,0,5.2,4.1,5.2,16.1,18.4,12.7,c,0
201617,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,3840,1956,1884,697,1187,515,18,144,6,9,40,132,146,317,216,194,63,16,50.9,49.1,18.2,30.9,27.3,1,7.6,0.3,0.5,2.1,7,7.7,16.8,11.5,10.3,3.3,0.8
201617,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,684,276,408,168,240,95,c,31,c,c,15,19,22,77,47,48,17,c,40.4,59.6,24.6,35.1,23.3,c,7.6,c,c,3.7,4.7,5.4,18.9,11.5,11.8,4.2,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,907,421,486,166,320,118,c,83,0,18,12,17,33,80,30,43,21,c,46.4,53.6,18.3,35.3,24.3,c,17.1,0,3.7,2.5,3.5,6.8,16.5,6.2,8.8,4.3,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,2252,1251,1001,544,457,97,11,192,c,c,7,47,57,259,111,119,64,10,55.6,44.4,24.2,20.3,9.7,1.1,19.2,c,c,0.7,4.7,5.7,25.9,11.1,11.9,6.4,1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,528,278,250,116,134,33,c,40,c,c,12,9,20,58,30,28,12,0,52.7,47.3,22,25.4,13.2,c,16,c,c,4.8,3.6,8,23.2,12,11.2,4.8,0
201617,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,784,467,317,181,136,40,c,23,0,9,9,13,16,98,42,27,19,c,59.6,40.4,23.1,17.3,12.6,c,7.3,0,2.8,2.8,4.1,5,30.9,13.2,8.5,6,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,562,259,303,125,178,54,c,33,c,c,10,24,20,62,34,35,23,c,46.1,53.9,22.2,31.7,17.8,c,10.9,c,c,3.3,7.9,6.6,20.5,11.2,11.6,7.6,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,911,416,495,290,205,30,c,104,c,c,10,17,22,144,58,63,25,c,45.7,54.3,31.8,22.5,6.1,c,21,c,c,2,3.4,4.4,29.1,11.7,12.7,5.1,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,2703,1185,1518,581,937,245,13,173,7,6,32,107,82,280,149,232,84,17,43.8,56.2,21.5,34.7,16.1,0.9,11.4,0.5,0.4,2.1,7,5.4,18.4,9.8,15.3,5.5,1.1
201617,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,446,233,213,84,129,52,c,16,0,c,c,13,18,29,22,21,25,c,52.2,47.8,18.8,28.9,24.4,c,7.5,0,c,c,6.1,8.5,13.6,10.3,9.9,11.7,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,1979,942,1037,498,539,134,15,123,c,c,39,66,48,234,159,77,69,12,47.6,52.4,25.2,27.2,12.9,1.4,11.9,c,c,3.8,6.4,4.6,22.6,15.3,7.4,6.7,1.2
201617,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,483,289,194,107,87,27,c,30,0,c,7,6,c,45,25,c,25,c,59.8,40.2,22.2,18,13.9,c,15.5,0,c,3.6,3.1,c,23.2,12.9,c,12.9,c
201617,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,379,170,209,63,146,58,c,12,0,c,6,25,11,35,10,20,9,0,44.9,55.1,16.6,38.5,27.8,c,5.7,0,c,2.9,12,5.3,16.7,4.8,9.6,4.3,0
201617,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,493,201,292,110,182,53,c,44,c,c,12,c,9,68,30,35,7,c,40.8,59.2,22.3,36.9,18.2,c,15.1,c,c,4.1,c,3.1,23.3,10.3,12,2.4,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CINO at 31 March,273,98,175,71,104,29,c,12,c,10,c,13,18,31,21,17,8,0,35.9,64.1,26,38.1,16.6,c,6.9,c,5.7,c,7.4,10.3,17.7,12,9.7,4.6,0
201617,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CINO at 31 March,1506,745,761,351,410,172,7,80,c,24,26,31,42,181,78,57,41,c,49.5,50.5,23.3,27.2,22.6,0.9,10.5,c,3.2,3.4,4.1,5.5,23.8,10.2,7.5,5.4,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,1347,696,651,361,290,99,c,84,c,16,13,18,22,194,67,74,27,13,51.7,48.3,26.8,21.5,15.2,c,12.9,c,2.5,2,2.8,3.4,29.8,10.3,11.4,4.1,2
201617,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,1556,647,909,452,457,111,9,80,c,c,27,48,39,290,115,102,41,8,41.6,58.4,29,29.4,12.2,1,8.8,c,c,3,5.3,4.3,31.9,12.7,11.2,4.5,0.9
201617,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CINO at 31 March,827,448,379,229,150,51,c,42,c,c,16,16,16,97,38,20,52,c,54.2,45.8,27.7,18.1,13.5,c,11.1,c,c,4.2,4.2,4.2,25.6,10,5.3,13.7,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,1579,897,682,485,197,25,c,186,0,19,22,12,25,191,71,60,50,c,56.8,43.2,30.7,12.5,3.7,c,27.3,0,2.8,3.2,1.8,3.7,28,10.4,8.8,7.3,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CINO at 31 March,29,15,14,6,8,c,0,c,0,0,c,c,0,c,c,0,c,0,51.7,48.3,20.7,27.6,c,0,c,0,0,c,c,0,c,c,0,c,0
201617,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,380,115,265,106,159,45,c,25,0,c,12,19,21,42,23,45,12,c,30.3,69.7,27.9,41.8,17,c,9.4,0,c,4.5,7.2,7.9,15.8,8.7,17,4.5,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,899,506,393,215,178,36,c,29,c,7,c,38,c,155,55,47,7,0,56.3,43.7,23.9,19.8,9.2,c,7.4,c,1.8,c,9.7,c,39.4,14,12,1.8,0
201617,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CINO at 31 March,410,177,233,126,107,29,c,25,0,12,8,12,7,53,32,25,19,c,43.2,56.8,30.7,26.1,12.4,c,10.7,0,5.2,3.4,5.2,3,22.7,13.7,10.7,8.2,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,CINO at 31 March,1372,725,647,426,221,43,c,91,0,15,28,34,41,173,94,51,40,c,52.8,47.2,31,16.1,6.6,c,14.1,0,2.3,4.3,5.3,6.3,26.7,14.5,7.9,6.2,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,761,310,451,159,292,72,c,75,c,9,17,23,31,75,39,52,20,c,40.7,59.3,20.9,38.4,16,c,16.6,c,2,3.8,5.1,6.9,16.6,8.6,11.5,4.4,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,850,504,346,212,134,40,c,63,0,11,16,8,13,92,34,24,32,c,59.3,40.7,24.9,15.8,11.6,c,18.2,0,3.2,4.6,2.3,3.8,26.6,9.8,6.9,9.2,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,470,192,278,113,165,16,c,21,0,0,7,10,25,75,35,63,18,c,40.9,59.1,24,35.1,5.8,c,7.6,0,0,2.5,3.6,9,27,12.6,22.7,6.5,c
201617,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,1033,489,544,207,337,57,c,49,c,9,26,44,45,89,40,119,39,c,47.3,52.7,20,32.6,10.5,c,9,c,1.7,4.8,8.1,8.3,16.4,7.4,21.9,7.2,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,662,282,380,89,291,114,9,37,0,c,c,19,28,50,38,41,20,6,42.6,57.4,13.4,44,30,2.4,9.7,0,c,c,5,7.4,13.2,10,10.8,5.3,1.6
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,11,c,c,c,c,c,0,c,0,0,0,0,0,c,c,0,0,0,c,c,c,c,c,0,c,0,0,0,0,0,c,c,0,0,0
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,1385,813,572,334,238,85,c,66,c,9,26,9,32,141,111,27,25,c,58.7,41.3,24.1,17.2,14.9,c,11.5,c,1.6,4.5,1.6,5.6,24.7,19.4,4.7,4.4,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,602,257,345,170,175,90,c,25,c,6,9,15,15,82,59,20,19,c,42.7,57.3,28.2,29.1,26.1,c,7.2,c,1.7,2.6,4.3,4.3,23.8,17.1,5.8,5.5,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,885,614,271,172,99,32,6,30,c,12,9,c,13,75,52,14,21,c,69.4,30.6,19.4,11.2,11.8,2.2,11.1,c,4.4,3.3,c,4.8,27.7,19.2,5.2,7.7,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,766,402,364,185,179,81,12,43,c,c,11,10,14,83,43,26,24,c,52.5,47.5,24.2,23.4,22.3,3.3,11.8,c,c,3,2.7,3.8,22.8,11.8,7.1,6.6,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,393,245,148,93,55,20,c,8,c,c,c,c,c,51,28,c,6,c,62.3,37.7,23.7,14,13.5,c,5.4,c,c,c,c,c,34.5,18.9,c,4.1,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,851,403,448,188,260,74,c,42,c,c,17,11,29,91,47,51,31,c,47.4,52.6,22.1,30.6,16.5,c,9.4,c,c,3.8,2.5,6.5,20.3,10.5,11.4,6.9,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,1026,490,536,191,345,200,c,26,0,15,16,21,17,70,57,65,18,c,47.8,52.2,18.6,33.6,37.3,c,4.9,0,2.8,3,3.9,3.2,13.1,10.6,12.1,3.4,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,1408,893,515,371,144,107,15,42,c,17,14,17,71,118,57,28,16,c,63.4,36.6,26.3,10.2,20.8,2.9,8.2,c,3.3,2.7,3.3,13.8,22.9,11.1,5.4,3.1,c
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,1012,529,483,191,292,152,6,36,c,c,12,32,12,79,50,42,18,6,52.3,47.7,18.9,28.9,31.5,1.2,7.5,c,c,2.5,6.6,2.5,16.4,10.4,8.7,3.7,1.2
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,1063,708,355,206,149,52,c,27,0,10,c,9,10,109,82,7,25,7,66.6,33.4,19.4,14,14.6,c,7.6,0,2.8,c,2.5,2.8,30.7,23.1,2,7,2
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,824,368,456,196,260,95,c,30,c,c,13,18,15,132,39,39,22,25,44.7,55.3,23.8,31.6,20.8,c,6.6,c,c,2.9,3.9,3.3,28.9,8.6,8.6,4.8,5.5
201617,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,555,242,313,125,188,83,c,17,c,c,8,12,22,58,51,21,15,8,43.6,56.4,22.5,33.9,26.5,c,5.4,c,c,2.6,3.8,7,18.5,16.3,6.7,4.8,2.6
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,765,547,218,173,45,14,c,56,0,c,c,c,c,83,32,10,c,0,71.5,28.5,22.6,5.9,6.4,c,25.7,0,c,c,c,c,38.1,14.7,4.6,c,0
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,369,149,220,61,159,42,0,11,c,7,6,19,35,38,14,16,11,c,40.4,59.6,16.5,43.1,19.1,0,5,c,3.2,2.7,8.6,15.9,17.3,6.4,7.3,5,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,739,340,399,124,275,89,c,28,0,8,17,26,17,69,36,65,9,c,46,54,16.8,37.2,22.3,c,7,0,2,4.3,6.5,4.3,17.3,9,16.3,2.3,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,1127,673,454,209,245,97,7,53,c,13,10,16,31,86,58,42,18,c,59.7,40.3,18.5,21.7,21.4,1.5,11.7,c,2.9,2.2,3.5,6.8,18.9,12.8,9.3,4,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,975,468,507,195,312,57,c,37,c,7,25,6,82,104,48,85,19,c,48,52,20,32,11.2,c,7.3,c,1.4,4.9,1.2,16.2,20.5,9.5,16.8,3.7,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,1235,626,609,238,371,90,10,67,c,c,21,52,40,122,56,62,23,9,50.7,49.3,19.3,30,14.8,1.6,11,c,c,3.4,8.5,6.6,20,9.2,10.2,3.8,1.5
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,1061,530,531,242,289,61,c,87,0,8,11,17,29,114,50,99,9,c,50,50,22.8,27.2,11.5,c,16.4,0,1.5,2.1,3.2,5.5,21.5,9.4,18.6,1.7,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,690,200,490,111,379,169,c,36,c,c,10,19,23,78,47,59,14,c,29,71,16.1,54.9,34.5,c,7.3,c,c,2,3.9,4.7,15.9,9.6,12,2.9,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,1241,675,566,257,309,141,7,35,c,10,45,16,37,114,79,42,25,c,54.4,45.6,20.7,24.9,24.9,1.2,6.2,c,1.8,8,2.8,6.5,20.1,14,7.4,4.4,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,1009,591,418,199,219,49,7,41,c,8,21,14,25,89,51,60,28,c,58.6,41.4,19.7,21.7,11.7,1.7,9.8,c,1.9,5,3.3,6,21.3,12.2,14.4,6.7,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,757,447,310,129,181,34,c,72,0,c,c,14,14,57,43,48,c,c,59,41,17,23.9,11,c,23.2,0,c,c,4.5,4.5,18.4,13.9,15.5,c,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,868,462,406,179,227,60,c,31,c,9,18,20,17,77,54,69,26,c,53.2,46.8,20.6,26.2,14.8,c,7.6,c,2.2,4.4,4.9,4.2,19,13.3,17,6.4,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,629,251,378,161,217,55,8,36,c,14,6,13,29,89,29,46,12,c,39.9,60.1,25.6,34.5,14.6,2.1,9.5,c,3.7,1.6,3.4,7.7,23.5,7.7,12.2,3.2,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,256,149,107,54,53,27,0,10,0,0,c,c,7,18,15,10,8,c,58.2,41.8,21.1,20.7,25.2,0,9.3,0,0,c,c,6.5,16.8,14,9.3,7.5,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,528,291,237,122,115,24,c,19,0,c,11,8,24,56,29,22,20,c,55.1,44.9,23.1,21.8,10.1,c,8,0,c,4.6,3.4,10.1,23.6,12.2,9.3,8.4,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,787,296,491,110,381,130,c,38,c,6,11,30,50,58,60,55,28,6,37.6,62.4,14,48.4,26.5,c,7.7,c,1.2,2.2,6.1,10.2,11.8,12.2,11.2,5.7,1.2
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,279,128,151,66,85,16,0,14,c,16,c,c,7,27,16,c,17,c,45.9,54.1,23.7,30.5,10.6,0,9.3,c,10.6,c,c,4.6,17.9,10.6,c,11.3,c
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,886,363,523,158,365,154,6,44,c,c,6,14,26,87,66,33,25,0,41,59,17.8,41.2,29.4,1.1,8.4,c,c,1.1,2.7,5,16.6,12.6,6.3,4.8,0
201617,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,969,481,488,239,249,124,c,55,9,8,14,21,11,116,63,30,14,c,49.6,50.4,24.7,25.7,25.4,c,11.3,1.8,1.6,2.9,4.3,2.3,23.8,12.9,6.1,2.9,c
201617,Academic year,National,E92000001,England,,,,,,CLA 12 months at 31 March,36760,16290,20470,10780,9690,1010,110,3600,30,330,720,300,410,7710,1810,1030,1090,100,44.3,55.7,29.3,26.4,4.9,0.5,17.6,0.1,1.6,3.5,1.4,2,37.7,8.8,5,5.3,0.5
201617,Academic year,Regional,E92000001,England,E12000001,North East,,,,CLA 12 months at 31 March,2330,1050,1280,680,600,60,10,260,c,20,50,20,30,490,110,60,70,c,45.1,54.9,29.2,25.7,4.9,0.9,19.9,c,1.2,3.8,1.7,2,38.2,8.3,4.8,5.8,c
201617,Academic year,Regional,E92000001,England,E12000002,North West,,,,CLA 12 months at 31 March,7100,3440,3660,2060,1600,170,10,690,10,70,160,50,60,1330,340,170,240,20,48.4,51.6,29,22.6,4.6,0.4,18.7,0.2,1.8,4.3,1.3,1.7,36.2,9.3,4.6,6.4,0.7
201617,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA 12 months at 31 March,4050,1840,2210,1220,990,90,20,410,c,30,70,30,60,840,190,130,130,10,45.4,54.6,30.2,24.4,4.1,1.1,18.5,c,1.4,3.3,1.5,2.5,37.9,8.5,5.8,5.7,0.6
201617,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA 12 months at 31 March,2620,1140,1480,770,710,90,c,300,0,20,50,20,30,590,90,70,70,10,43.5,56.5,29.5,27,5.9,c,20,0,1.5,3.2,1.6,1.8,39.6,6.1,4.7,4.9,0.7
201617,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA 12 months at 31 March,5190,2410,2790,1550,1240,110,10,670,c,50,80,40,50,980,270,160,110,10,46.3,53.7,29.9,23.8,4,0.5,24,c,1.8,2.8,1.3,1.9,35,9.7,5.6,3.9,0.5
201617,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CLA 12 months at 31 March,3240,1370,1870,920,950,80,c,330,c,40,80,30,30,690,120,110,120,c,42.3,57.7,28.4,29.4,4.4,c,17.5,c,1.9,4.4,1.3,1.8,36.8,6.5,5.9,6.2,c
201617,Academic year,Regional,E92000001,England,E12000007,London,,,,CLA 12 months at 31 March,4350,1980,2370,1150,1230,160,10,280,c,50,80,40,60,880,260,90,100,10,45.5,54.5,26.3,28.2,6.9,0.4,11.9,c,2.1,3.3,1.5,2.6,37.2,11.1,3.6,4.4,0.5
201617,Academic year,Regional,E92000001,England,E12000008,South East,,,,CLA 12 months at 31 March,4870,2000,2870,1450,1420,170,20,430,c,40,80,40,60,1100,280,140,150,10,41,59,29.8,29.2,6,0.5,14.9,c,1.3,2.7,1.4,2.1,38.2,9.9,5,5.1,0.5
201617,Academic year,Regional,E92000001,England,E12000009,South West,,,,CLA 12 months at 31 March,3020,1080,1940,980,950,70,10,240,c,30,70,30,30,830,150,100,110,10,35.8,64.2,32.6,31.6,3.7,0.5,12.6,c,1.3,3.7,1.7,1.6,42.9,7.6,5.2,5.4,0.3
201617,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CLA 12 months at 31 March,1840,830,1010,500,500,70,c,120,c,20,30,20,30,400,120,30,40,c,45.2,54.8,27.4,27.4,7.3,c,11.8,c,1.5,3.3,1.6,2.9,40,11.5,3.1,4,c
201617,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CLA 12 months at 31 March,2520,1150,1370,640,730,90,10,160,c,40,50,20,30,480,150,60,60,10,45.6,54.4,25.5,28.8,6.6,0.5,11.9,c,2.6,3.3,1.5,2.4,35,10.8,4,4.7,0.5
201617,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,404,185,219,104,115,12,c,59,0,0,c,c,7,79,21,10,6,c,45.8,54.2,25.7,28.5,5.5,c,26.9,0,0,c,c,3.2,36.1,9.6,4.6,2.7,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,108,54,54,36,18,0,0,12,c,c,c,c,0,14,c,c,c,0,50,50,33.3,16.7,0,0,22.2,c,c,c,c,0,25.9,c,c,c,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,189,81,108,52,56,7,c,17,0,c,11,c,0,40,14,6,c,c,42.9,57.1,27.5,29.6,6.5,c,15.7,0,c,10.2,c,0,37,13,5.6,c,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,108,58,50,22,28,c,c,10,0,0,c,c,c,16,c,c,c,0,53.7,46.3,20.4,25.9,c,c,20,0,0,c,c,c,32,c,c,c,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA 12 months at 31 March,211,103,108,55,53,c,0,19,0,c,0,c,c,41,c,13,9,0,48.8,51.2,26.1,25.1,c,0,17.6,0,c,0,c,c,38,c,12,8.3,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CLA 12 months at 31 March,269,138,131,75,56,6,c,20,c,0,9,0,c,54,12,9,9,c,51.3,48.7,27.9,20.8,4.6,c,15.3,c,0,6.9,0,c,41.2,9.2,6.9,6.9,c
201617,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CLA 12 months at 31 March,133,60,73,48,25,6,c,7,0,c,c,c,0,38,7,c,c,0,45.1,54.9,36.1,18.8,8.2,c,9.6,0,c,c,c,0,52.1,9.6,c,c,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA 12 months at 31 March,184,73,111,54,57,c,0,16,0,c,c,c,c,53,c,c,c,0,39.7,60.3,29.3,31,c,0,14.4,0,c,c,c,c,47.7,c,c,c,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA 12 months at 31 March,117,48,69,36,33,c,0,19,0,0,c,c,c,20,c,c,c,0,41,59,30.8,28.2,c,0,27.5,0,0,c,c,c,29,c,c,c,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CLA 12 months at 31 March,154,52,102,46,56,8,0,21,0,c,7,c,c,34,c,6,10,0,33.8,66.2,29.9,36.4,7.8,0,20.6,0,c,6.9,c,c,33.3,c,5.9,9.8,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA 12 months at 31 March,230,101,129,74,55,c,0,33,0,c,c,6,c,42,12,6,9,0,43.9,56.1,32.2,23.9,c,0,25.6,0,c,c,4.7,c,32.6,9.3,4.7,7,0
201617,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CLA 12 months at 31 March,221,96,125,78,47,11,c,22,0,c,c,c,c,57,12,c,c,c,43.4,56.6,35.3,21.3,8.8,c,17.6,0,c,c,c,c,45.6,9.6,c,c,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CLA 12 months at 31 March,183,85,98,54,44,c,c,10,0,0,c,c,c,43,13,c,8,c,46.4,53.6,29.5,24,c,c,10.2,0,0,c,c,c,43.9,13.3,c,8.2,c
201617,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CLA 12 months at 31 March,257,123,134,91,43,7,0,36,0,c,c,c,0,36,20,c,11,c,47.9,52.1,35.4,16.7,5.2,0,26.9,0,c,c,c,0,26.9,14.9,c,8.2,c
