LA,LA Name,LineNumber,CYPServiceDescription,ReportGroup,OwnProvision,PrivateProvision,OtherPublic,Voluntary,TotalExpenditure,Income,NetCurrentExpenditure,GovGrantsInsideAEF,GovGrantsOutsideAEF,LEANetRevenueExpenditure
806,Middlesbrough,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,914243,27,4345,0,918615,180779,737836,0,350000,387836
806,Middlesbrough,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,90555,0,2185,0,92740,49598,43142,0,22806,20336
806,Middlesbrough,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,7012275,322593,148803,22459,7506130,286070,7220060,0,411868,6808192
806,Middlesbrough,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",17338,384456,0,0,401794,29220,372574,0,0,372574
806,Middlesbrough,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",508288,43005,0,0,551293,132,551161,0,0,551161
806,Middlesbrough,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",6805,10302,0,0,17107,0,17107,0,0,17107
806,Middlesbrough,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",1670217,85353,91409,0,1846979,12039,1834940,58974,0,1775966
806,Middlesbrough,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",29812,53897,0,195638,279347,0,279347,0,70000,209347
806,Middlesbrough,26,26 Total Family Support Services,FAMILY SUPPORT SERVICES,2232460,577013,91409,195638,3096520,41391,3055129,58974,70000,2926155
806,Middlesbrough,27,"27 Universal services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,1275811,50494,0,40461,1366766,80644,1286122,0,216963,1069159
806,Middlesbrough,28,"28 Targeted services for young people (including youth work, positive activities and information, advice and guidance)",SERVICES FOR YOUNG PEOPLE,2283330,361830,0,0,2645160,98490,2546670,310718,272838,1963114
806,Middlesbrough,29,"29 Total Services for Young People	",SERVICES FOR YOUNG PEOPLE,3559141,412324,0,40461,4011926,179134,3832792,310718,489801,3032273
806,Middlesbrough,30,30 Youth Justice,YOUTH JUSTICE,,,,,2310445,336495,1973950,,,
806,Middlesbrough,31,31 Capital Expenditure from Revenue (CERA) (Childrens and young people's services),YOUTH JUSTICE,,,,,0,0,0,,,
806,Middlesbrough,32,32 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (Including CERA),SERVICES FOR YOUNG PEOPLE,,,,,41204805,1332169,39872636,,,
806,Middlesbrough,33,33 CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),SERVICES FOR YOUNG PEOPLE,,,,,41204805,1332169,39872636,,,
806,Middlesbrough,34,"34 Substances misuse services (Drugs, alcohol and volatile substances)","SERVICES FOR YOUNG PEOPLE	
",,,,,394588,,,,,
806,Middlesbrough,35,35 Teenage pregnancy services,"SERVICES FOR YOUNG PEOPLE	
",,,,,133699,,,,,
807,Redcar and Cleveland,1,1 Spend by individual Sure Start Children's Centres ,SURE START CHILDREN'S CENTRES,3034016,0,0,0,3034016,74944,2959072,3166000,0,-206928
807,Redcar and Cleveland,2,2 Spend on local authority provided or commissioned area-wide services delivered through Sure Start Children’s Centres,SURE START CHILDREN'S CENTRES,800426,0,0,0,800426,15000,785426,0,0,785426
807,Redcar and Cleveland,3,3 Other early years funding,SURE START CHILDREN'S CENTRES,282452,0,0,0,282452,9694,272758,350000,0,-77242
807,Redcar and Cleveland,4,4 Total Sure Start Children's Centres,SURE START CHILDREN'S CENTRES,4116894,0,0,0,4116894,99638,4017256,3516000,0,501256
807,Redcar and Cleveland,5,5 Residential care,CHILDREN LOOKED AFTER,5194,2537227,0,0,2542421,0,2542421,0,0,2542421
807,Redcar and Cleveland,6,6 Fostering services,CHILDREN LOOKED AFTER,1316321,3098077,0,0,4414398,4826,4409572,0,0,4409572
807,Redcar and Cleveland,7,7 Adoption services,CHILDREN LOOKED AFTER,601375,0,0,0,601375,61083,540292,0,0,540292
807,Redcar and Cleveland,8,8 Special guardianship support,CHILDREN LOOKED AFTER,276611,0,0,0,276611,0,276611,0,0,276611
807,Redcar and Cleveland,9,9 Other children looked after,CHILDREN LOOKED AFTER,1692,872435,0,0,874127,0,874127,0,0,874127
807,Redcar and Cleveland,10,10 Short breaks (respite) for looked after disabled children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,11,11 Children placed with family and friends ,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,12,12  Education of looked after children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,13,13 Leaving care support services ,CHILDREN LOOKED AFTER,621243,0,0,65,621308,9933,611375,0,0,611375
807,Redcar and Cleveland,14,14 Asylum seeker services - children,CHILDREN LOOKED AFTER,0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,15,15 Total Children Looked After,CHILDREN LOOKED AFTER,2822436,6507739,0,65,9330240,75842,9254398,0,0,9254398
807,Redcar and Cleveland,16,16 Other childrens and family services,OTHER CHILDREN'S AND FAMILIES SERVICES,35165,0,0,79104,114269,0,114269,270500,0,-156231
807,Redcar and Cleveland,17,17 Social work (includes LA functions in relation to child protection,20 Total  Safeguarding Children and Young People's Services,4327091,353364,0,0,4680455,219573,4460882,364784,69287,4026811
807,Redcar and Cleveland,18,18 Comissioning and Children's Services Strategy,20 Total  Safeguarding Children and Young People's Services,337461,0,0,0,337461,48607,288854,0,0,288854
807,Redcar and Cleveland,19,"19 Local safeguarding childrens board	",20 Total  Safeguarding Children and Young People's Services,221969,0,0,0,221969,248309,-26340,0,0,-26340
807,Redcar and Cleveland,20,20 Total  Safeguarding Children and Young Peoples Services,CHILDREN AND YOUNG PEOPLES SAFETY,4886521,353364,0,0,5239885,516489,4723396,364784,69287,4289325
807,Redcar and Cleveland,21,21 Direct payments,"FAMILY SUPPORT SERVICES	",367189,0,0,0,367189,34634,332555,0,0,332555
807,Redcar and Cleveland,22,22 Short breaks (respite) for disabled children,"FAMILY SUPPORT SERVICES	",827500,0,0,0,827500,274685,552815,524000,1541,27274
807,Redcar and Cleveland,23,23 Other support for disabled children,"FAMILY SUPPORT SERVICES	",0,0,0,0,0,0,0,0,0,0
807,Redcar and Cleveland,24,24 Targeted family support,"FAMILY SUPPORT SERVICES	",261751,332413,276968,48177,919309,136196,783113,366000,0,417113
807,Redcar and Cleveland,25,25 Universal family support,"FAMILY SUPPORT SERVICES	",58936,0,0,0,58936,0,58936,0,0,58936
